cityid,regionid,countryid,countryname,countrycode,Continent,StateProvinceName,cityname,latitude,longitude
6763950,2883,182,Romania,RO,Europe,Arad,Balta Ars?,47.67462,26.62269
6770803,2883,182,Romania,RO,Europe,Arad,BALTA CRISTEA,47.18088,26.76439
6788895,2883,182,Romania,RO,Europe,Arad,Balta Mi?i?a,46.13333,28.1
6763945,2883,182,Romania,RO,Europe,Arad,Balta Porcului,47.53333,26.5
6763452,2883,182,Romania,RO,Europe,Arad,Balta Prundului,46.35,27.83333
6760801,2883,182,Romania,RO,Europe,Arad,Balta R?dimul,46.08722,28.09722
6763941,2883,182,Romania,RO,Europe,Arad,Balta S?rat?,45.38333,22.23333
6742222,2883,182,Romania,RO,Europe,Arad,Balta Vladnic,46.87917,28.09
6742218,2883,182,Romania,RO,Europe,Arad,Balta Vladnicu,47.16667,27.76667
6763937,2883,182,Romania,RO,Europe,Arad,B?lt??eni,46.33711,27.69645
6763943,2883,182,Romania,RO,Europe,Arad,B?lt?re?i,45.85463,27.32471
6763940,2883,182,Romania,RO,Europe,Arad,B?l?ata de Jos,46.48333,26.86667
6763939,2883,182,Romania,RO,Europe,Arad,B?l?ata de Sus,46.48333,26.86667
6763936,2883,182,Romania,RO,Europe,Arad,B?l??te?ti,47.11667,26.3
6763932,2883,182,Romania,RO,Europe,Arad,B?l?a?i,47.21667,27.15
6763927,2883,182,Romania,RO,Europe,Arad,B?lteanu,46.46889,28.19
6763920,2883,182,Romania,RO,Europe,Arad,B?lteni,47.51667,26.53333
6763921,2883,182,Romania,RO,Europe,Arad,B?lteni,47.4044,27.50175
6763922,2883,182,Romania,RO,Europe,Arad,B?lteni,46.66667,27.61667
6763916,2883,182,Romania,RO,Europe,Arad,B?lteni-Deal,46.66835,27.61233
6763913,2883,182,Romania,RO,Europe,Arad,B?lte?ti,46.36667,22.96667
6763907,2883,182,Romania,RO,Europe,Arad,B?lu?a,46.65492,27.11484
6763904,2883,182,Romania,RO,Europe,Arad,B?lu?enii Noi,47.6861,26.82383
6763901,2883,182,Romania,RO,Europe,Arad,B?lu?e?ti,46.92749,26.60206
6763902,2883,182,Romania,RO,Europe,Arad,B?lu?e?ti,46.88604,27.20942
6763903,2883,182,Romania,RO,Europe,Arad,B?lu?e?ti,46.81591,26.99885
6763906,2883,182,Romania,RO,Europe,Arad,B?lu?eni,47.66667,26.8
6763900,2883,182,Romania,RO,Europe,Arad,Ban,47.09274,22.80315
6763359,2883,182,Romania,RO,Europe,Arad,Banat,45.5,21.75
6763358,2883,182,Romania,RO,Europe,Arad,Banca,46.3,27.8
6771215,2883,182,Romania,RO,Europe,Arad,"Banca Na?ional? a Româniaei, sucursala Ia?i",47.16058,27.58466
6763353,2883,182,Romania,RO,Europe,Arad,B?nce?ti,47.95591,26.01249
6763354,2883,182,Romania,RO,Europe,Arad,B?nce?ti,46.54032,27.44796
6763352,2883,182,Romania,RO,Europe,Arad,B?ncila,45.83333,27.08333
6763345,2883,182,Romania,RO,Europe,Arad,B?neasa,46.85332,27.09969
6763334,2883,182,Romania,RO,Europe,Arad,B?ne?ti,47.58946,26.52335
6763335,2883,182,Romania,RO,Europe,Arad,B?ne?ti,46.28891,22.60697
6763332,2883,182,Romania,RO,Europe,Arad,B?ni?or,47.10431,22.83731
6763327,2883,182,Romania,RO,Europe,Arad,Banloc,45.38742,21.13581
6763324,2883,182,Romania,RO,Europe,Arad,Banpotoc,45.89736,23.011
6763323,2883,182,Romania,RO,Europe,Arad,Banu,47.1904,27.37219
6770841,2883,182,Romania,RO,Europe,Arad,Bar BLASSITO Macea,46.38527,21.31011
6763321,2883,182,Romania,RO,Europe,Arad,Bara,45.89472,21.87194
6760752,2883,182,Romania,RO,Europe,Arad,Bâra,47.03333,27.05
6763306,2883,182,Romania,RO,Europe,Arad,Bara?ca,46.1072,21.63227
6763304,2883,182,Romania,RO,Europe,Arad,Bara?co?,46.63699,25.97415
6763300,2883,182,Romania,RO,Europe,Arad,Bara?i,46.57569,26.87118
6808741,2883,182,Romania,RO,Europe,Arad,Baranca,48.19651,26.47893
6760750,2883,182,Romania,RO,Europe,Arad,Bâra-Sat,47.01667,27.03333
6760749,2883,182,Romania,RO,Europe,Arad,Bâra-Târg,47.01667,27.03333
6763305,2883,182,Romania,RO,Europe,Arad,Baratca,46.96046,26.66954
6763303,2883,182,Romania,RO,Europe,Arad,B?r?teaz,45.96953,21.09615
6763309,2883,182,Romania,RO,Europe,Arad,B?r??ti,47.36318,26.35383
6763310,2883,182,Romania,RO,Europe,Arad,B?r??ti,46.45,22.98333
6763307,2883,182,Romania,RO,Europe,Arad,B?r??tii Iliei,46.0208,22.72987
6763294,2883,182,Romania,RO,Europe,Arad,B?rb?te?ti,47.27654,26.90562
6763291,2883,182,Romania,RO,Europe,Arad,B?rbe?ti,46.27599,23.33208
6763290,2883,182,Romania,RO,Europe,Arad,B?rboasa,46.46376,27.24024
6763288,2883,182,Romania,RO,Europe,Arad,Barbo?i,46.48832,27.97026
6763287,2883,182,Romania,RO,Europe,Arad,B?rbosu,45.46487,21.75379
6763282,2883,182,Romania,RO,Europe,Arad,Barbura,46.00555,22.90043
6763280,2883,182,Romania,RO,Europe,Arad,Barcana,46.48829,27.36225
6763275,2883,182,Romania,RO,Europe,Arad,B?rc?ne?ti,46.71667,26.58333
6763272,2883,182,Romania,RO,Europe,Arad,Barca?,45.86667,21.56667
6760746,2883,182,Romania,RO,Europe,Arad,Bârcea Mare,45.82854,22.95996
6760745,2883,182,Romania,RO,Europe,Arad,Bârcea Mic?,45.82172,22.95514
6760737,2883,182,Romania,RO,Europe,Arad,Bârde?ti,46.36667,23.2
6763269,2883,182,Romania,RO,Europe,Arad,Bârg?uani,46.98333,26.63333
6760731,2883,182,Romania,RO,Europe,Arad,Bârjoveni,46.41667,27.68333
6760725,2883,182,Romania,RO,Europe,Arad,Bârlad,46.23175,27.66907
6760724,2883,182,Romania,RO,Europe,Arad,Bârl?le?ti,46.21667,27.9
6760717,2883,182,Romania,RO,Europe,Arad,Bârle?ti,47.25,27.26667
6760718,2883,182,Romania,RO,Europe,Arad,Bârle?ti,46.46667,22.85
6760719,2883,182,Romania,RO,Europe,Arad,Bârle?ti,46.38333,23.1
6760720,2883,182,Romania,RO,Europe,Arad,Bârle?ti,46.26667,23.28333
6760716,2883,182,Romania,RO,Europe,Arad,Bârle?ti-C?tun,46.28708,23.37988
6760715,2883,182,Romania,RO,Europe,Arad,Bârle?ti-Ungureni,47.23333,27.25
6763982,2883,182,Romania,RO,Europe,Arad,Bârle?ti,46.35909,23.12728
6760754,2883,182,Romania,RO,Europe,Arad,Barna,46.49565,27.16867
6760710,2883,182,Romania,RO,Europe,Arad,Bârna,45.71667,22.05
6760706,2883,182,Romania,RO,Europe,Arad,Bârne?ti,46.58333,26.6
6760705,2883,182,Romania,RO,Europe,Arad,Bârnova,47.06667,27.61667
6760701,2883,182,Romania,RO,Europe,Arad,Bârsa,46.38333,22.06667
6760696,2883,182,Romania,RO,Europe,Arad,Bârsana,46.16889,28.09306
6760693,2883,182,Romania,RO,Europe,Arad,Bârs?ne?ti,47.78333,27.08333
6760694,2883,182,Romania,RO,Europe,Arad,Bârs?ne?ti,46.33333,26.7
6760691,2883,182,Romania,RO,Europe,Arad,Bârs?u,45.92981,22.96164
6760318,2883,182,Romania,RO,Europe,Arad,Bârse?ti,45.91667,26.73333
6762314,2883,182,Romania,RO,Europe,Arad,B?rt??e?ti,46.5907,27.12799
6763266,2883,182,Romania,RO,Europe,Arad,B?rt?lu?-Mocani,46.39506,27.45818
6762315,2883,182,Romania,RO,Europe,Arad,B?rt?lu?-R?ze?i,46.3813,27.46212
6762313,2883,182,Romania,RO,Europe,Arad,Bartice?ti,47.06324,26.79254
6762305,2883,182,Romania,RO,Europe,Arad,Barza,46.1199,22.85695
6760310,2883,182,Romania,RO,Europe,Arad,Bârzan,46.35989,23.23505
6760309,2883,182,Romania,RO,Europe,Arad,Bârzava,46.11667,21.98333
6760305,2883,182,Romania,RO,Europe,Arad,Bârze,46.65,22.16667
6760301,2883,182,Romania,RO,Europe,Arad,Bârze?ti,46.75,27.55
6760302,2883,182,Romania,RO,Europe,Arad,Bârze?ti,46.48333,22.13333
6760243,2883,182,Romania,RO,Europe,Arad,Bârzogani,46.3,23.33333
6760297,2883,182,Romania,RO,Europe,Arad,Bârzule?ti,46.48333,26.76667
6762304,2883,182,Romania,RO,Europe,Arad,Basarabasa,46.19297,22.58754
6762303,2883,182,Romania,RO,Europe,Arad,Basarabi,47.4537,26.43972
6762302,2883,182,Romania,RO,Europe,Arad,Basarabi?a,46.2,22.55
6762301,2883,182,Romania,RO,Europe,Arad,B?s??ti,46.62477,26.60165
6762296,2883,182,Romania,RO,Europe,Arad,Ba?eu,47.73333,27.25
6762295,2883,182,Romania,RO,Europe,Arad,Ba?ta,46.86546,26.91337
6762287,2883,182,Romania,RO,Europe,Arad,Bat?r,46.7,21.81667
6762293,2883,182,Romania,RO,Europe,Arad,Ba?tea,45.8776,22.41108
6762282,2883,182,Romania,RO,Europe,Arad,B?te?ti,45.84663,22.20635
6762280,2883,182,Romania,RO,Europe,Arad,B?tine?ti,45.8296,27.15549
6762279,2883,182,Romania,RO,Europe,Arad,Batiz,45.77806,23.00243
6762275,2883,182,Romania,RO,Europe,Arad,B?trâna,45.8,22.65
6762276,2883,182,Romania,RO,Europe,Arad,B?trâna,45.78333,22.58333
6762272,2883,182,Romania,RO,Europe,Arad,B?trâne?ti,47.78333,26.88333
6762273,2883,182,Romania,RO,Europe,Arad,B?trâne?ti,46.76667,27
6762269,2883,182,Romania,RO,Europe,Arad,B?trânu,46.98333,22.7
6762268,2883,182,Romania,RO,Europe,Arad,B?tu?a,46.05025,22.05528
6762267,2883,182,Romania,RO,Europe,Arad,B?u?ar,45.51667,22.56667
6762265,2883,182,Romania,RO,Europe,Arad,B?u?aru Inferior,45.51667,22.53333
6762263,2883,182,Romania,RO,Europe,Arad,B?ze?ti,46.31785,23.01411
6762262,2883,182,Romania,RO,Europe,Arad,Bazga,46.37983,27.02377
6762260,2883,182,Romania,RO,Europe,Arad,Bazga de Jos,46.38333,27.01667
6762259,2883,182,Romania,RO,Europe,Arad,Bazga de Sus,46.38333,27.01667
6760244,2883,182,Romania,RO,Europe,Arad,Bâznoasa,47.61667,27
6762256,2883,182,Romania,RO,Europe,Arad,Bazo?,45.73693,21.49642
6762255,2883,182,Romania,RO,Europe,Arad,Bazo?u Nou,45.75049,21.4223
6762254,2883,182,Romania,RO,Europe,Arad,Beba Veche,46.13333,20.31667
6762248,2883,182,Romania,RO,Europe,Arad,Becheni,47.45243,22.44896
6762246,2883,182,Romania,RO,Europe,Arad,Becicherecu Mic,45.82917,21.05139
6762238,2883,182,Romania,RO,Europe,Arad,Bedeciu,46.7952,23.13225
6761127,2883,182,Romania,RO,Europe,Arad,Be?e?ti,46.74238,26.58348
6807855,2883,182,Romania,RO,Europe,Arad,Bega,45.72773,21.15235
6762236,2883,182,Romania,RO,Europe,Arad,Begheiu Mic,45.83456,22.14966
6762228,2883,182,Romania,RO,Europe,Arad,Beiu?ele,46.71828,22.45117
6762229,2883,182,Romania,RO,Europe,Arad,Beiu?,46.66667,22.35
6762227,2883,182,Romania,RO,Europe,Arad,Bejan,45.93895,22.85352
6762226,2883,182,Romania,RO,Europe,Arad,Bejan-Târn?vi?a,45.93106,22.8367
6762225,2883,182,Romania,RO,Europe,Arad,Bejene?ti,46.65102,27.61717
6762222,2883,182,Romania,RO,Europe,Arad,Belcea,47.80508,26.44454
6762220,2883,182,Romania,RO,Europe,Arad,Belce?ti,47.3,27.08333
6762221,2883,182,Romania,RO,Europe,Arad,Belce?ti,46.15352,27.51616
6761770,2883,182,Romania,RO,Europe,Arad,Belciuneasa,46.3754,27.31653
6761768,2883,182,Romania,RO,Europe,Arad,Beleghet,46.47257,26.26013
6761767,2883,182,Romania,RO,Europe,Arad,Belejeni,46.62498,22.43095
6761762,2883,182,Romania,RO,Europe,Arad,Belfir,46.73751,21.9497
6761760,2883,182,Romania,RO,Europe,Arad,Belin?,45.755,21.76028
6761758,2883,182,Romania,RO,Europe,Arad,Belioara,46.46667,23.38333
6761757,2883,182,Romania,RO,Europe,Arad,Beli?,46.65,23.03333
6761755,2883,182,Romania,RO,Europe,Arad,Beliu,46.48333,21.98333
6807082,2883,182,Romania,RO,Europe,Arad,Bellaria Hotel,47.13252,27.61231
6761752,2883,182,Romania,RO,Europe,Arad,Belotin?,46.0767,21.93839
6761748,2883,182,Romania,RO,Europe,Arad,Belzeni,46.62139,27.30636
6761747,2883,182,Romania,RO,Europe,Arad,Bencecu de Jos,45.90536,21.43199
6761746,2883,182,Romania,RO,Europe,Arad,Bencecu de Sus,45.88416,21.42799
6761745,2883,182,Romania,RO,Europe,Arad,Bende?ti,46.36667,22.96667
6761738,2883,182,Romania,RO,Europe,Arad,Bene?ti,46.69563,27.82979
6761739,2883,182,Romania,RO,Europe,Arad,Bene?ti,46.53129,22.00345
6761740,2883,182,Romania,RO,Europe,Arad,Bene?ti,46.36192,27.33804
6761727,2883,182,Romania,RO,Europe,Arad,Berbinceni,46.67946,27.06518
6761726,2883,182,Romania,RO,Europe,Arad,Berc,47.3,22.8
6808804,2883,182,Romania,RO,Europe,Arad,Bercea,47.02438,23.18508
6761713,2883,182,Romania,RO,Europe,Arad,Berchi?e?ti,47.52306,26.03207
6761709,2883,182,Romania,RO,Europe,Arad,Berea,47.66985,22.34081
6761708,2883,182,Romania,RO,Europe,Arad,Bereasa,46.83134,27.65726
6761704,2883,182,Romania,RO,Europe,Arad,Berechiu,46.63914,21.84659
6761702,2883,182,Romania,RO,Europe,Arad,Berecu?a,45.41353,21.35369
6761699,2883,182,Romania,RO,Europe,Arad,Beregs?u Mare,45.75921,21.02666
6761698,2883,182,Romania,RO,Europe,Arad,Beregs?u Mic,45.75152,20.97834
6761691,2883,182,Romania,RO,Europe,Arad,Bere?ti,47.21667,27.76667
6761689,2883,182,Romania,RO,Europe,Arad,Bere?ti,46.71667,26.88333
6761686,2883,182,Romania,RO,Europe,Arad,Bere?ti-Bistri?a,46.71667,26.83333
6761165,2883,182,Romania,RO,Europe,Arad,Bere?ti-Sat,46.1,27.88333
6761164,2883,182,Romania,RO,Europe,Arad,Bere?ti-Tazl?u,46.46667,26.66667
6761162,2883,182,Romania,RO,Europe,Arad,Bere?ti,46.1,27.88333
6761690,2883,182,Romania,RO,Europe,Arad,Bere?ti,47.78278,26.33471
6761692,2883,182,Romania,RO,Europe,Arad,Bere?ti,46.20329,27.14476
6790326,2883,182,Romania,RO,Europe,Arad,Bere?ti-Meria,46.08526,27.90213
6761160,2883,182,Romania,RO,Europe,Arad,Berezeni,46.37611,28.14778
6761694,2883,182,Romania,RO,Europe,Arad,Berezlogi,47.42728,26.74854
6761155,2883,182,Romania,RO,Europe,Arad,Berheci,45.95,27.46667
6761152,2883,182,Romania,RO,Europe,Arad,Berinde?ti,46.35,26.93333
6761151,2883,182,Romania,RO,Europe,Arad,Berindia,46.32102,22.16005
6761149,2883,182,Romania,RO,Europe,Arad,Berini,45.58316,21.43222
6761137,2883,182,Romania,RO,Europe,Arad,Berza,47.6434,27.30938
6761135,2883,182,Romania,RO,Europe,Arad,Berzovia,45.42611,21.62806
6761133,2883,182,Romania,RO,Europe,Arad,Berzun?i,46.4,26.63333
6761131,2883,182,Romania,RO,Europe,Arad,Besenic,45.75,21.21667
6807059,2883,182,Romania,RO,Europe,Arad,Best Western Ambassador,45.7395,21.2066
6807070,2883,182,Romania,RO,Europe,Arad,Best Western Balvanyos,46.59157,26.03527
6807066,2883,182,Romania,RO,Europe,Arad,Best Western Bucovina,47.64206,26.25683
6807062,2883,182,Romania,RO,Europe,Arad,Best Western Bucovina Club De Munte,47.54961,25.89954
6807589,2883,182,Romania,RO,Europe,Arad,Best Western Central,46.17672,21.31565
6770193,2883,182,Romania,RO,Europe,Arad,Best Western Rogge Hotel,45.2833,21.8999
6761126,2883,182,Romania,RO,Europe,Arad,Betfia,46.9757,22.01696
6761125,2883,182,Romania,RO,Europe,Arad,Bethausen,45.83306,21.95278
6760958,2883,182,Romania,RO,Europe,Arad,Beznea,46.95967,22.61954
6761111,2883,182,Romania,RO,Europe,Arad,Bibire?ti,46.51846,27.07762
6761110,2883,182,Romania,RO,Europe,Arad,Bic,47.19204,22.82734
6761109,2883,182,Romania,RO,Europe,Arad,Bica,46.79444,23.08318
6761108,2883,182,Romania,RO,Europe,Arad,Bic?cel,46.8539,22.09792
6761107,2883,182,Romania,RO,Europe,Arad,Bicaci,46.90199,21.7879
6761105,2883,182,Romania,RO,Europe,Arad,Bic?latu,46.88036,23.05275
6761101,2883,182,Romania,RO,Europe,Arad,Bicaz,46.91667,26.06667
6773270,2883,182,Romania,RO,Europe,Arad,Bicaz Dam,46.93845,26.10304
6761088,2883,182,Romania,RO,Europe,Arad,Bice?ti,46.3,23.53333
6761087,2883,182,Romania,RO,Europe,Arad,Biche?ti,46.18521,27.4105
6761086,2883,182,Romania,RO,Europe,Arad,Bichigi,45.85729,22.14197
6761084,2883,182,Romania,RO,Europe,Arad,Bichigiu Nou,45.86667,21.56667
6761077,2883,182,Romania,RO,Europe,Arad,Bidige?ti,46.25993,23.01795
6761070,2883,182,Romania,RO,Europe,Arad,Biharia,47.15,21.91667
6760782,2883,182,Romania,RO,Europe,Arad,Bihor,46.45,22.68333
6808728,2883,182,Romania,RO,Europe,Arad,Bijghir,46.60185,27.01859
6760777,2883,182,Romania,RO,Europe,Arad,Bil?ne?ti,46.33552,23.00693
6760776,2883,182,Romania,RO,Europe,Arad,Bilboceni,46.58333,26.06667
6760771,2883,182,Romania,RO,Europe,Arad,Bilca,47.91667,25.75
6760762,2883,182,Romania,RO,Europe,Arad,Biled,45.88639,20.95889
6760760,2883,182,Romania,RO,Europe,Arad,Bilghez,47.22965,22.71064
6760757,2883,182,Romania,RO,Europe,Arad,Bini?,45.33738,21.6886
6760743,2883,182,Romania,RO,Europe,Arad,Birchi?,45.96667,22.16667
6760739,2883,182,Romania,RO,Europe,Arad,Birda,45.42996,21.34359
6760313,2883,182,Romania,RO,Europe,Arad,Birtin,46.17333,22.64155
6760292,2883,182,Romania,RO,Europe,Arad,Biscoria,45.85,23.03333
6771223,2883,182,Romania,RO,Europe,Arad,Biserica Bac?u,46.52964,26.92074
6770802,2883,182,Romania,RO,Europe,Arad,BISERICA CATOLICA COZMESTI,47.16522,26.7584
6770832,2883,182,Romania,RO,Europe,Arad,Biserica catolic? Macea,46.38628,21.30959
6770847,2883,182,Romania,RO,Europe,Arad,Biserica catolic? Sfânta Maria,47.16008,27.58366
6770826,2883,182,Romania,RO,Europe,Arad,Biserica ortodox? Macea,46.38512,21.31073
6771210,2883,182,Romania,RO,Europe,Arad,Biserica Sfântul Nicolae Domnesc,47.15886,27.58733
6771207,2883,182,Romania,RO,Europe,Arad,Biserica Sfintei Cuvioase Parascheva,47.16117,27.58307
6760288,2883,182,Romania,RO,Europe,Arad,Bisericani,46.29088,23.16048
6760281,2883,182,Romania,RO,Europe,Arad,Bisocu?a,46.53333,26.68333
6760280,2883,182,Romania,RO,Europe,Arad,Bistra,46.3782,23.10081
6760270,2883,182,Romania,RO,Europe,Arad,Bistra M?rului,45.53333,22.38333
6760265,2883,182,Romania,RO,Europe,Arad,Bistri?a,46.94856,26.29598
6760263,2883,182,Romania,RO,Europe,Arad,Bistri?a,46.5,26.95
6760251,2883,182,Romania,RO,Europe,Arad,Bivolari,47.53333,27.43333
6760248,2883,182,Romania,RO,Europe,Arad,Bivol?rie,47.91464,25.65525
6760245,2883,182,Romania,RO,Europe,Arad,Bizighe?ti,45.81872,27.2228
6760241,2883,182,Romania,RO,Europe,Arad,Blaga,46.26358,27.28247
6760237,2883,182,Romania,RO,Europe,Arad,Bl?ge?ti,47.24929,26.76664
6760238,2883,182,Romania,RO,Europe,Arad,Bl?ge?ti,46.68333,26.65
6760239,2883,182,Romania,RO,Europe,Arad,Bl?ge?ti,46.13722,28.01306
6760230,2883,182,Romania,RO,Europe,Arad,Blaja,47.45892,22.55511
6759965,2883,182,Romania,RO,Europe,Arad,Bl?jeni,46.23333,22.9
6759961,2883,182,Romania,RO,Europe,Arad,Bl?jeni-Vulcan,46.24015,22.93936
6759960,2883,182,Romania,RO,Europe,Arad,Blajova,45.59327,21.48142
6759941,2883,182,Romania,RO,Europe,Arad,Blânde?ti,47.33333,27.48333
6759942,2883,182,Romania,RO,Europe,Arad,Blânde?ti,47.7,26.86667
6759937,2883,182,Romania,RO,Europe,Arad,Blânzi,45.93575,27.65063
6759956,2883,182,Romania,RO,Europe,Arad,Blebea,47.19689,26.40829
6759951,2883,182,Romania,RO,Europe,Arad,Ble?ca,46.65913,27.3971
6759947,2883,182,Romania,RO,Europe,Arad,Blidari,46.16122,26.92131
6759944,2883,182,Romania,RO,Europe,Arad,Blide?ti,46.3,23.13333
6806373,2883,182,Romania,RO,Europe,Arad,Bloc 257,47.16922,27.55538
6758558,2883,182,Romania,RO,Europe,Arad,Bo?,45.7543,22.83796
6759934,2883,182,Romania,RO,Europe,Arad,Boan?a,46.77685,26.91992
6758538,2883,182,Romania,RO,Europe,Arad,Bo?ani,46.28582,23.43654
6759931,2883,182,Romania,RO,Europe,Arad,Boatca,46.95173,27.22247
6807873,2883,182,Romania,RO,Europe,Arad,Boavista,45.74561,21.24188
6808326,2883,182,Romania,RO,Europe,Arad,Boavista Hotel & Aparthotel,45.74554,21.24148
6759919,2883,182,Romania,RO,Europe,Arad,Bobâlna,45.87566,23.13025
6759929,2883,182,Romania,RO,Europe,Arad,Bob?re?ti,46.36729,22.99566
6808712,2883,182,Romania,RO,Europe,Arad,Bob?re?ti,46.34215,22.98748
6759927,2883,182,Romania,RO,Europe,Arad,Bobda,45.73668,20.9473
6759923,2883,182,Romania,RO,Europe,Arad,Bobe?ti,46.72187,28.00287
6759910,2883,182,Romania,RO,Europe,Arad,Bobo?,46.2937,27.3207
6759911,2883,182,Romania,RO,Europe,Arad,Bobor??ti,46.38333,22.98333
6759909,2883,182,Romania,RO,Europe,Arad,Bobota,47.38333,22.76667
6759907,2883,182,Romania,RO,Europe,Arad,Boboteni,47.1,26.05
6759904,2883,182,Romania,RO,Europe,Arad,Bobule?ti,47.75135,27.22697
6759901,2883,182,Romania,RO,Europe,Arad,Boc,46.56667,23.35
6759890,2883,182,Romania,RO,Europe,Arad,Boc?a Mare,45.99936,23.01903
6759889,2883,182,Romania,RO,Europe,Arad,Boc?a Mic?,45.98555,23.01424
6759900,2883,182,Romania,RO,Europe,Arad,Boce?ti,46.28422,23.34706
6759899,2883,182,Romania,RO,Europe,Arad,Bochia,46.54509,22.00732
6759894,2883,182,Romania,RO,Europe,Arad,Bociu,46.77902,22.94599
6759893,2883,182,Romania,RO,Europe,Arad,Bocni?a,47.16005,27.18952
6759891,2883,182,Romania,RO,Europe,Arad,Boc?a,47.2939,22.91405
6759892,2883,182,Romania,RO,Europe,Arad,Boc?a,45.37333,21.70917
6759888,2883,182,Romania,RO,Europe,Arad,Boc?a Nou?,45.38333,21.76667
6774461,2883,182,Romania,RO,Europe,Arad,Boc?a Român?-hc,45.37699,21.70884
6759887,2883,182,Romania,RO,Europe,Arad,Boc?a Va?ioviei,45.38333,21.78333
6759886,2883,182,Romania,RO,Europe,Arad,Bocsig,46.41667,21.95
6759881,2883,182,Romania,RO,Europe,Arad,Bodeasa,46.30406,27.26412
6759871,2883,182,Romania,RO,Europe,Arad,Bode?ti,47.03333,26.41667
6759872,2883,182,Romania,RO,Europe,Arad,Bode?ti,46.91535,27.59984
6759874,2883,182,Romania,RO,Europe,Arad,Bode?ti,46.41177,22.99
6759875,2883,182,Romania,RO,Europe,Arad,Bode?ti,46.29166,22.57983
6759876,2883,182,Romania,RO,Europe,Arad,Bode?ti,45.89135,26.72487
6759870,2883,182,Romania,RO,Europe,Arad,Bode?tii de Jos,47.02752,26.44483
6759517,2883,182,Romania,RO,Europe,Arad,Bodia,47.0598,23.06724
6759515,2883,182,Romania,RO,Europe,Arad,Bodn?reni,47.75802,25.93343
6759514,2883,182,Romania,RO,Europe,Arad,Bodo,45.8158,21.884
6759512,2883,182,Romania,RO,Europe,Arad,Bodre?ti,46.27345,22.97239
6759510,2883,182,Romania,RO,Europe,Arad,Bodrogu Nou,46.1288,21.19911
6759509,2883,182,Romania,RO,Europe,Arad,Bodrogu Vechi,46.13851,21.17559
6758522,2883,182,Romania,RO,Europe,Arad,Bo?e?ti,46.93574,26.50185
6759505,2883,182,Romania,RO,Europe,Arad,Bogata,46.30019,26.55911
6759493,2883,182,Romania,RO,Europe,Arad,Bogda,45.97833,21.5725
6759460,2883,182,Romania,RO,Europe,Arad,Bogdan Vod?,46.61991,26.92179
6759488,2883,182,Romania,RO,Europe,Arad,Bogdana,46.18767,26.84423
6759483,2883,182,Romania,RO,Europe,Arad,Bogdana-Voloseni,46.63757,28.12083
6759466,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.63333,23.13333
6759476,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.21667,26.68333
6759468,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,47.36667,26.28333
6759469,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,47.11572,27.4365
6759470,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.6657,27.01607
6759471,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.60606,26.699
6759472,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.44965,27.72679
6759473,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.36471,22.98985
6759474,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.29179,23.34812
6759475,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,46.26212,28.11501
6759467,2883,182,Romania,RO,Europe,Arad,Bogd?ne?ti,47.64721,27.2554
6759462,2883,182,Romania,RO,Europe,Arad,Bogd?ni?a,46.45,27.68333
6759458,2883,182,Romania,RO,Europe,Arad,Bogei,47.2655,22.36079
6759457,2883,182,Romania,RO,Europe,Arad,Boge?ti,46.34311,27.55124
6759456,2883,182,Romania,RO,Europe,Arad,Boghe?ti,46.16667,27.4
6759454,2883,182,Romania,RO,Europe,Arad,Boghe?tii de Sus,46.1697,27.40437
6759453,2883,182,Romania,RO,Europe,Arad,Boghi,46.11667,27.43333
6759449,2883,182,Romania,RO,Europe,Arad,Boghi?,47.15512,22.7388
6759452,2883,182,Romania,RO,Europe,Arad,Boghicea,47.05414,27.06935
6759446,2883,182,Romania,RO,Europe,Arad,Bogle?ti,46.25719,23.01247
6759444,2883,182,Romania,RO,Europe,Arad,Bogonos,47.20843,27.43376
6759443,2883,182,Romania,RO,Europe,Arad,Bogze?ti,46.89781,26.77569
6759442,2883,182,Romania,RO,Europe,Arad,Bohoghina,47.8005,26.41463
6759441,2883,182,Romania,RO,Europe,Arad,Bohol?,45.94896,22.9245
6759439,2883,182,Romania,RO,Europe,Arad,Bohotin,46.93914,27.97782
6759436,2883,182,Romania,RO,Europe,Arad,Boia Bârzii,45.84733,22.69908
6759431,2883,182,Romania,RO,Europe,Arad,Boianu Mare,47.38333,22.53333
6759432,2883,182,Romania,RO,Europe,Arad,Boianu-Crasnei,47.06667,22.88333
